,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
59314,https://kleineanfragen.de/nordrhein-westfalen/16/15081-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-neuss-wie-lange-nimmt-die-landesregierung,16,15081,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Neuss – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-29,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59315,https://kleineanfragen.de/nordrhein-westfalen/16/15080-befoerderungs-und-stellenbesetzungsblockade-im-landesamt-fuer-ausbildung-fortbildung-und-personalangelegenheiten,16,15080,"Beförderungs- und Stellenbesetzungsblockade im Landesamt für Ausbildung, Fortbildung und Personalangelegenheiten der Polizei Nordrhein-Westfalen (LAFP) – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?",minor,2017-05-29,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59316,https://kleineanfragen.de/nordrhein-westfalen/16/15079-befoerderungs-und-stellenbesetzungsblockade-in-moenchengladbach-wie-lange-nimmt-die-landesregierung-noch-die,16,15079,Beförderungs- und Stellenbesetzungsblockade in Mönchengladbach – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-29,Nordrhein-Westfalen,FDP,Andreas Terhaag,Ministerium für Inneres und Kommunales
59317,https://kleineanfragen.de/nordrhein-westfalen/16/15078-befoerderungs-und-stellenbesetzungsblockade-in-krefeld-wie-lange-nimmt-die-landesregierung-noch-die,16,15078,Beförderungs- und Stellenbesetzungsblockade in Krefeld – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-29,Nordrhein-Westfalen,FDP,Andreas Terhaag,Ministerium für Inneres und Kommunales
59318,https://kleineanfragen.de/nordrhein-westfalen/16/15077-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-minden-luebbecke-wie-lange-nimmt-die,16,15077,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Minden-Lübbecke –Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-29,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59319,https://kleineanfragen.de/nordrhein-westfalen/16/15076-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-kleve-wie-lange-nimmt-die-landesregierung,16,15076,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Kleve – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-29,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59320,https://kleineanfragen.de/nordrhein-westfalen/16/15075-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-des-hochsauerlandkreises-wie-lange-nimmt,16,15075,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde des Hochsauerlandkreises – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-29,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59321,https://kleineanfragen.de/nordrhein-westfalen/16/15074-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-hoexter-wie-lange-nimmt-die,16,15074,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Höxter – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-29,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59322,https://kleineanfragen.de/nordrhein-westfalen/16/15073-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-des-oberbergischen-kreises-wie-lange-nimmt,16,15073,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde des Oberbergischen Kreises - Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-29,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59323,https://kleineanfragen.de/nordrhein-westfalen/16/15083-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-steinfurt-wie-lange-nimmt-die,16,15083,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Steinfurt – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-28,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59324,https://kleineanfragen.de/nordrhein-westfalen/16/15072-auswirkungen-von-landespersonalvertretungsgesetz-lpvg-sowie-freistellungs-und-urlaubsverordnung-frurlv-nrw-wie,16,15072,Auswirkungen von Landespersonalvertretungsgesetz (LPVG) sowie Freistellungs- und Urlaubsverordnung (FrUrlV NRW) – Wie viele Bedienstete sind in Nordrhein-Westfalen für anderweitige Aufgaben wie beispielsweise Personalvertretungsarbeit oder noch weitere Belange vom Dienst freigestellt?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Ralf Witzel,Ministerium für Inneres und Kommunales
59325,https://kleineanfragen.de/nordrhein-westfalen/16/15071-befoerderungs-und-stellenbesetzungsblockade-im-polizeipraesidium-bielefeld-wie-lange-nimmt-die-landesregierung,16,15071,Beförderungs- und Stellenbesetzungsblockade im Polizeipräsidium Bielefeld – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel;Björn Kerbein,Ministerium für Inneres und Kommunales
59326,https://kleineanfragen.de/nordrhein-westfalen/16/15070-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-viersen-wie-lange-nimmt-die,16,15070,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Viersen – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel;Dietmar Brockes,Ministerium für Inneres und Kommunales
59327,https://kleineanfragen.de/nordrhein-westfalen/16/15069-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-borken-wie-lange-nimmt-die-landesregierung,16,15069,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Borken – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel;Karlheinz Busen,Ministerium für Inneres und Kommunales
59328,https://kleineanfragen.de/nordrhein-westfalen/16/15068-befoerderungs-und-stellenbesetzungsblockade-im-polizeipraesidium-hagen-wie-lange-nimmt-die-landesregierung-noch,16,15068,Beförderungs- und Stellenbesetzungsblockade im Polizeipräsidium Hagen – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Marc Lürbke;Ernst-Ulrich Alda;Ralf Witzel,Ministerium für Inneres und Kommunales
59329,https://kleineanfragen.de/nordrhein-westfalen/16/15067-befoerderungs-und-stellenbesetzungsblockade-im-polizeipraesidium-duisburg-wie-lange-nimmt-die-landesregierung-noch,16,15067,Beförderungs- und Stellenbesetzungsblockade im Polizeipräsidium Duisburg – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel;Holger Ellerbrock,Ministerium für Inneres und Kommunales
59330,https://kleineanfragen.de/nordrhein-westfalen/16/15066-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-euskirchen-wie-lange-nimmt-die,16,15066,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Euskirchen – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel;Ingo Wolf,Ministerium für Inneres und Kommunales
59331,https://kleineanfragen.de/nordrhein-westfalen/16/15065-befoerderungs-und-stellenbesetzungsblockade-im-polizeipraesidium-oberhausen-wie-lange-nimmt-die-landesregierung,16,15065,Beförderungs- und Stellenbesetzungsblockade im Polizeipräsidium Oberhausen – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59332,https://kleineanfragen.de/nordrhein-westfalen/16/15064-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-soest-wie-lange-nimmt-die-landesregierung,16,15064,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Soest – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel;Christof Rasche,Ministerium für Inneres und Kommunales
59333,https://kleineanfragen.de/nordrhein-westfalen/16/15063-befoerderungs-und-stellenbesetzungsblockade-in-der-kreispolizeibehoerde-paderborn-wie-lange-nimmt-die,16,15063,Beförderungs- und Stellenbesetzungsblockade in der Kreispolizeibehörde Paderborn – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-26,Nordrhein-Westfalen,FDP,Marc Lürbke,Ministerium für Inneres und Kommunales
59334,https://kleineanfragen.de/nordrhein-westfalen/16/15062-verhandlungen-des-inspekteurs-der-landespolizei-mit-dem-ruestungskonzern-rheinmetall-ueber-ein,16,15062,Verhandlungen des Inspekteurs der Landespolizei mit dem Rüstungskonzern Rheinmetall über ein Beschäftigungsverhältnis,minor,2017-05-24,Nordrhein-Westfalen,CDU,Theodor Kruse,Ministerium für Inneres und Kommunales
59335,https://kleineanfragen.de/nordrhein-westfalen/16/15061-wie-weit-ist-die-landesregierung-mit-der-besetzung-der-offenen-stellen,16,15061,Wie weit ist die Landesregierung mit der Besetzung der offenen Stellen?,minor,2017-05-24,Nordrhein-Westfalen,CDU,Robert Stein;Rolf Seel;Werner Lohn,Finanzministerium
59336,https://kleineanfragen.de/nordrhein-westfalen/16/15060-mafiaclans-in-nrw-taetigkeitsgebiete-ermittlungsergebnisse-vorbeugung,16,15060,"Mafiaclans in NRW – Tätigkeitsgebiete, Ermittlungsergebnisse, Vorbeugung",minor,2017-05-24,Nordrhein-Westfalen,fraktionslos,Gerd Stüttgen,Ministerium für Inneres und Kommunales
59337,https://kleineanfragen.de/nordrhein-westfalen/16/15059-strategien-zur-einschuechterung-klagewilliger-polizeibeamter-gegen-die-frauenquote-woher-kommt-ploetzlich-das,16,15059,Strategien zur Einschüchterung klagewilliger Polizeibeamter gegen die Frauenquote – Woher kommt plötzlich das angebliche Interesse des Innenministers an Aufklärung und dienstlicher Fürsorge nach seiner schon monatelangen Ignoranz gegenüber den unhaltbaren Zuständen?,minor,2017-05-24,Nordrhein-Westfalen,FDP,Ralf Witzel,Ministerium für Inneres und Kommunales
59338,https://kleineanfragen.de/nordrhein-westfalen/16/15058-befoerderungs-und-stellenbesetzungsblockade-im-landeskriminalamt-nordrhein-westfalen-lka-wie-lange-nimmt-die,16,15058,Beförderungs- und Stellenbesetzungsblockade im Landeskriminalamt Nordrhein-Westfalen (LKA) – Wie lange nimmt die Landesregierung noch die vorherrschenden Benachteiligungen aufgrund der verfassungswidrigen Frauenquote billigend in Kauf?,minor,2017-05-24,Nordrhein-Westfalen,FDP,Marc Lürbke;Ralf Witzel,Ministerium für Inneres und Kommunales
59339,https://kleineanfragen.de/nordrhein-westfalen/16/15057-sexualstraftaeter-in-leverkusen-nicht-in-abschiebungshaft-genommen,16,15057,Sexualstraftäter in Leverkusen nicht in Abschiebungshaft genommen,minor,2017-05-24,Nordrhein-Westfalen,FDP,Joachim Stamp,Ministerium für Inneres und Kommunales
59340,https://kleineanfragen.de/nordrhein-westfalen/16/15056-organisationschaos-der-landesregierung-fehlende-platzkapazitaeten-fuer-beschleunigte-asylverfahren-fuer-personen,16,15056,Organisationschaos der Landesregierung - Fehlende Platzkapazitäten für beschleunigte Asylverfahren für Personen aus sicheren Herkunftsländern,minor,2017-05-24,Nordrhein-Westfalen,CDU,André Kuper,Ministerium für Inneres und Kommunales
59341,https://kleineanfragen.de/nordrhein-westfalen/16/15055-zunahme-der-null-prozent-aufklaerungsquoten-bei-fahrraddiebstaehlen-warum-arbeitet-die-polizei-bei-der-aufklaerung,16,15055,Zunahme der Null-Prozent-Aufklärungsquoten bei Fahrraddiebstählen – Warum arbeitet die Polizei bei der Aufklärung von Fahrraddiebstählen nicht europaweit stärker zusammen?,minor,2017-05-23,Nordrhein-Westfalen,FDP,Marc Lürbke;Henning Höne,Ministerium für Inneres und Kommunales
59342,https://kleineanfragen.de/nordrhein-westfalen/16/15054-mietvertraege-fuer-landesasylunterkuenfte-angemessenheit-der-mietkosten,16,15054,Mietverträge für Landesasylunterkünfte - Angemessenheit der Mietkosten?,minor,2017-05-23,Nordrhein-Westfalen,CDU,André Kuper,Ministerium für Inneres und Kommunales
59343,https://kleineanfragen.de/nordrhein-westfalen/16/15053-transparenz-bei-bergbauberechtigungen-fuer-grubengas,16,15053,Transparenz bei Bergbauberechtigungen für Grubengas,minor,2017-05-22,Nordrhein-Westfalen,Piraten,Hanns-Jørg Rohwedder,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59344,https://kleineanfragen.de/nordrhein-westfalen/16/15052-organisationschaos-der-landesregierung-um-die-geplante-zentrale-landesaufnahmeeinrichtung-lea-in-bochum,16,15052,Organisationschaos der Landesregierung um die geplante Zentrale Landesaufnahmeeinrichtung (LEA) in Bochum,minor,2017-05-22,Nordrhein-Westfalen,CDU,André Kuper,Ministerium für Inneres und Kommunales
59345,https://kleineanfragen.de/nordrhein-westfalen/16/15051-verzoegerungen-bei-der-abschiebung-ausreisepflichtiger-personen-in-essen-welche-kommunalen-mehrbelastungen-bei-der,16,15051,Verzögerungen bei der Abschiebung ausreisepflichtiger Personen in Essen – Welche kommunalen Mehrbelastungen bei der Unterbringung von Asylbewerbern und Flüchtlingen erwachsen aus den Versäumnissen des Landes?,minor,2017-05-22,Nordrhein-Westfalen,FDP,Ralf Witzel,Ministerium für Inneres und Kommunales
59346,https://kleineanfragen.de/nordrhein-westfalen/16/15050-sexualdelikt-in-der-siegaue,16,15050,Sexualdelikt in der Siegaue,minor,2017-05-22,Nordrhein-Westfalen,FDP,Joachim Stamp,Ministerium für Inneres und Kommunales
59347,https://kleineanfragen.de/nordrhein-westfalen/16/15049-wann-startet-die-landesregierung-die-benachrichtigung-der-fussballfans-ueber-ihren-eintrag-in-die-skb-dateien,16,15049,Wann startet die Landesregierung die Benachrichtigung der Fußballfans über ihren Eintrag in die SKB-Dateien?,minor,2017-05-22,Nordrhein-Westfalen,Piraten,Frank Herrmann,Ministerium für Inneres und Kommunales
59348,https://kleineanfragen.de/nordrhein-westfalen/16/15048-gefaehrder-in-nrw-nach-dem-fall-amri-weiter-auf-freiem-fuss-warum-wurde-der-im-zusammenhang-mit-dem-bvb-anschlag,16,15048,Gefährder in NRW nach dem Fall Amri weiter auf freiem Fuß? Warum wurde der im Zusammenhang mit dem BVB-Anschlag festgenommene mutmaßliche IS-Kämpfer aus dem Irak nicht früher festgenommen?,minor,2017-05-22,Nordrhein-Westfalen,FDP,Marc Lürbke,Ministerium für Inneres und Kommunales
59349,https://kleineanfragen.de/nordrhein-westfalen/16/15047-verbissgutachten-der-forstbehoerden,16,15047,Verbissgutachten der Forstbehörden,minor,2017-05-22,Nordrhein-Westfalen,CDU,Rainer Deppe,"Ministerium für Klimaschutz, Umwelt, Landwirtschaft, Natur- und Verbraucherschutz"
59350,https://kleineanfragen.de/nordrhein-westfalen/16/15046-uranmuelllagerung-und-neue-uranmuell-lagerhalle-an-der-urananreicherungsanlage-gronau,16,15046,Uranmülllagerung und neue Uranmüll-Lagerhalle an der Urananreicherungsanlage Gronau,minor,2017-05-22,Nordrhein-Westfalen,Piraten,Hanns-Jørg Rohwedder,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59351,https://kleineanfragen.de/nordrhein-westfalen/16/15045-beamtenrechtliche-versorgung-im-fall-wendt,16,15045,Beamtenrechtliche Versorgung im Fall Wendt,minor,2017-05-22,Nordrhein-Westfalen,CDU,Josef Rickfelder,Ministerium für Inneres und Kommunales
59352,https://kleineanfragen.de/nordrhein-westfalen/16/15044-wie-gestaltet-sich-der-stand-der-umsetzung-des-krankenhausplans-nrw-2015,16,15044,Wie gestaltet sich der Stand der Umsetzung des Krankenhausplans NRW 2015?,minor,2017-05-22,Nordrhein-Westfalen,FDP,Susanne Schneider,"Ministerium für Gesundheit, Emanzipation, Pflege und Alter"
59353,https://kleineanfragen.de/nordrhein-westfalen/16/15043-entwicklung-der-befoerderungen-in-der-finanzverwaltung-im-monat-maerz-2017-wie-sehen-die,16,15043,Entwicklung der Beförderungen in der Finanzverwaltung im Monat März 2017 – Wie sehen die Beförderungsentscheidungen des Finanzministers nach Beendigung der zurückliegenden und vor der nächsten Beförderungswelle aus?,minor,2017-05-22,Nordrhein-Westfalen,FDP,Ralf Witzel,Finanzministerium
59354,https://kleineanfragen.de/nordrhein-westfalen/16/15042-900-millionen-euro-entlastung-der-kommunen-durch-wegfall-der-gewerbesteuerumlage-ab-dem-jahr-2020,16,15042,900 Millionen Euro - Entlastung der Kommunen durch Wegfall der Gewerbesteuerumlage ab dem Jahr 2020,minor,2017-05-22,Nordrhein-Westfalen,CDU,André Kuper,Finanzministerium
59355,https://kleineanfragen.de/nordrhein-westfalen/16/15041-welche-kenntnisse-besitzt-die-landesregierung-ueber-den-derzeitigen-zustand-der-dienstgebaeude-der-polizei-in,16,15041,Welche Kenntnisse besitzt die Landesregierung über den derzeitigen Zustand der Dienstgebäude der Polizei in Ostwestfalen-Lippe?,minor,2017-05-22,Nordrhein-Westfalen,FDP,Marc Lürbke,Finanzministerium
59356,https://kleineanfragen.de/nordrhein-westfalen/16/15039-stand-und-ausbau-von-opendata-durch-open-nrw,16,15039,Stand und Ausbau von OpenData durch Open.NRW,minor,2017-05-19,Nordrhein-Westfalen,Piraten,Frank Herrmann,Ministerium für Inneres und Kommunales
59357,https://kleineanfragen.de/nordrhein-westfalen/16/15038-sind-tatsaechlich-keine-materiell-rechtlichen-aenderungen-durch-den-erlass-unterricht-fuer-neu-zugewanderte,16,15038,"Sind tatsächlich keine materiell-rechtlichen Änderungen durch den Erlass ""Unterricht für neu zugewanderte Schülerinnen und Schüler"" erfolgt?",minor,2017-05-19,Nordrhein-Westfalen,FDP,Yvonne Gebauer,Ministerium für Schule und Weiterbildung
59358,https://kleineanfragen.de/nordrhein-westfalen/16/15037-justizstandort-nrw-wie-ist-die-bauliche-und-raeumliche-situation-der-gerichtsstandorte,16,15037,Justizstandort NRW - Wie ist die bauliche und räumliche Situation der Gerichtsstandorte?,minor,2017-05-19,Nordrhein-Westfalen,CDU,Jens Kamieth,Justizministerium
59359,https://kleineanfragen.de/nordrhein-westfalen/16/15036-wie-bewertet-die-landesregierung-die-ausbreitung-des-bibers-in-unserem-bundesland,16,15036,Wie bewertet die Landesregierung die Ausbreitung des Bibers in unserem Bundesland?,minor,2017-05-19,Nordrhein-Westfalen,CDU,Rainer Deppe,"Ministerium für Klimaschutz, Umwelt, Landwirtschaft, Natur- und Verbraucherschutz"
59360,https://kleineanfragen.de/nordrhein-westfalen/16/15035-ergebnisse-der-lernstandserhebungen-2017-fuer-schulen-in-der-stadt-bochum-welche-genauen-erkenntnisse-liefert-der,16,15035,Ergebnisse der Lernstandserhebungen 2017 für Schulen in der Stadt Bochum –Welche genauen Erkenntnisse liefert der aktuelle Durchgang der Datenerhebung für die jeweiligen Standorttypen und einzelnen Schulen?,minor,2017-05-18,Nordrhein-Westfalen,FDP,Ralf Witzel,Ministerium für Schule und Weiterbildung
59361,https://kleineanfragen.de/nordrhein-westfalen/16/15034-erhebung-von-nutzungsdaten-juristischer-datenbanken,16,15034,Erhebung von Nutzungsdaten juristischer Datenbanken,minor,2017-05-09,Nordrhein-Westfalen,Piraten,Frank Herrmann,Justizministerium
59362,https://kleineanfragen.de/nordrhein-westfalen/16/15033-foerderung-eines-monopols-durch-das-land-nrw,16,15033,Förderung eines Monopols durch das Land NRW?,minor,2017-05-09,Nordrhein-Westfalen,Piraten,Frank Herrmann,Justizministerium
59363,https://kleineanfragen.de/nordrhein-westfalen/16/15032-meldeauflagen-und-gefaehrderansprachen-im-zusammenhang-mit-fussballspielen,16,15032,Meldeauflagen und Gefährderansprachen im Zusammenhang mit Fußballspielen,minor,2017-05-09,Nordrhein-Westfalen,Piraten,Frank Herrmann,Ministerium für Inneres und Kommunales
59364,https://kleineanfragen.de/nordrhein-westfalen/16/15031-bereichbetretungsverbote-im-zusammenhang-mit-fussballspielen,16,15031,Bereichbetretungsverbote im Zusammenhang mit Fußballspielen,minor,2017-05-09,Nordrhein-Westfalen,Piraten,Frank Herrmann,Ministerium für Inneres und Kommunales
59365,https://kleineanfragen.de/nordrhein-westfalen/16/15030-organisationschaos-im-asylaufnahmesystem-in-nordrhein-westfalen-gefaehrdet-die-verfehlte-einrichtungsplanung-fuer,16,15030,Organisationschaos im Asylaufnahmesystem in Nordrhein-Westfalen - Gefährdet die verfehlte Einrichtungsplanung für Landesasylunterkünfte den Erfolg des Dublin-Pilot-Projekts?,minor,2017-05-09,Nordrhein-Westfalen,CDU,André Kuper,Ministerium für Inneres und Kommunales
