,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
34340,https://kleineanfragen.de/bremen/18/1785-aenderung-der-nutzungsentgelte-des-netzbetreibers-hoehere-grundpreise-fuer-private-stromkundinnen-und-stromkunden,18,1785,Änderung der Nutzungsentgelte des Netzbetreibers: höhere Grundpreise für private Stromkundinnen und Stromkunden?,minor,2015-03-17,Bremen,Die Grünen,Matthias Güldner,Senat
34341,https://kleineanfragen.de/bremen/18/670-s-verwaltung-im-dialog-infrastrukturprobleme-online-melden,18,670 S,Verwaltung im Dialog: Infrastrukturprobleme online melden,minor,2015-02-24,Bremen,SPD,Björn Tschöpe;Rainer Hamann,Senat
34342,https://kleineanfragen.de/bremen/18/669-s-taktung-von-fussgaengerampeln-in-bremen-ein-problem-fuer-senioren-menschen-mit-gehbehinderungen-und-familien-mit,18,669 S,"Taktung von Fußgängerampeln in Bremen -- ein Problem für Senioren, Menschen mit Gehbehinderungen und Familien mit Kindern?",minor,2015-02-24,Bremen,CDU,Thomas Röwekamp;Sigrid Grönert;Sandra Ahrens,Senat
34343,https://kleineanfragen.de/bremen/18/1762-telekommunikationsueberwachung-durch-funkzellenabfragen,18,1762,Telekommunikationsüberwachung durch Funkzellenabfragen,minor,2015-02-24,Bremen,Die Linke,Kristina Vogt,Senat
34344,https://kleineanfragen.de/bremen/18/1761-sozialwohnungsbau-und-miethoehen-im-rahmen-des-wohnraumfoerderungsprogramms-2012-2013,18,1761,Sozialwohnungsbau und Miethöhen im Rahmen des Wohnraumförderungsprogramms 2012/2013,major,2015-02-24,Bremen,Die Linke,,Senat
34345,https://kleineanfragen.de/bremen/18/1760-wie-werden-swb-standorte-und-swb-arbeitsplaetze-ab-2020-gesichert,18,1760,Wie werden swb-Standorte und swb-Arbeitsplätze ab 2020 gesichert?,major,2015-02-24,Bremen,SPD;Die Grünen,,Senat
34346,https://kleineanfragen.de/bremen/18/1759-unterkuenfte-und-wohnraum-fuer-gefluechtete-im-land-bremen,18,1759,Unterkünfte und Wohnraum für Geflüchtete im Land Bremen,major,2015-02-24,Bremen,Die Linke,,Senat
34347,https://kleineanfragen.de/bremen/18/663-s-wasserrettung-durch-die-feuerwehr-bremen,18,663 S,Wasserrettung durch die Feuerwehr Bremen,minor,2015-02-10,Bremen,CDU,Thomas Röwekamp;Wilhelm Hinners;Silvia Neumeyer,Senat
34348,https://kleineanfragen.de/bremen/18/1739-umweltvertraeglichkeit-der-muelldeponie-grauer-wall,18,1739,"Umweltverträglichkeit der Mülldeponie ""Grauer Wall""",minor,2015-02-10,Bremen,Die Linke,Kristina Vogt;Klaus-Rainer Rupp,Senat
34349,https://kleineanfragen.de/bremen/18/662-s-lebendige-erinnerungskultur-foerdern-und-weiterentwickeln,18,662 S,Lebendige Erinnerungskultur fördern und weiterentwickeln,major,2015-02-03,Bremen,SPD;Die Grünen,,Senat
34350,https://kleineanfragen.de/bremen/18/1729-akzeptanz-fuer-fluechtlinge-staerken,18,1729,Akzeptanz für Flüchtlinge stärken!,major,2015-02-03,Bremen,CDU,,Senat
34351,https://kleineanfragen.de/bremen/18/1728-gewalt-gegen-vollstreckungsbeamte-und-einsatzkraefte,18,1728,Gewalt gegen Vollstreckungsbeamte und Einsatzkräfte,major,2015-02-03,Bremen,CDU,,Senat
34352,https://kleineanfragen.de/bremen/18/1727-sanktionen-gegen-hartz-iv-empfaengerinnen-und-hartz-iv-empfaenger-im-land-bremen,18,1727,Sanktionen gegen Hartz-IV-Empfängerinnen und Hartz-IV-Empfänger im Land Bremen,major,2015-02-03,Bremen,Die Linke,,Senat
34353,https://kleineanfragen.de/bremen/18/657-s-umstrukturierungen-vorkaufsrechte-pachtvertraege-und-zukunft-der-bremer-abfallentsorgung,18,657 S,"Umstrukturierungen, Vorkaufsrechte, Pachtverträge und Zukunft der Bremer Abfallentsorgung",major,2015-01-27,Bremen,Die Linke,,Senat
34354,https://kleineanfragen.de/bremen/18/656-s-perspektiven-der-entwicklung-im-bremer-westen,18,656 S,Perspektiven der Entwicklung im Bremer Westen,major,2015-01-27,Bremen,Die Linke,,Senat
34355,https://kleineanfragen.de/bremen/18/1722-bestaende-der-gagfah-im-land-bremen,18,1722,Bestände der Gagfah im Land Bremen,minor,2015-01-27,Bremen,Die Linke,Kristina Vogt;Claudia Bernhard,Senat
34356,https://kleineanfragen.de/bremen/18/1721-verstoss-gegen-haushaltsrecht-im-forderungsmanagement-verjaehrung-von-forderungen,18,1721,Verstoß gegen Haushaltsrecht im Forderungsmanagement -- Verjährung von Forderungen,minor,2015-01-27,Bremen,CDU,Thomas Röwekamp;Gabriela Piontkowski,Senat
34357,https://kleineanfragen.de/bremen/18/1720-wie-geht-bremen-mit-menschen-mit-demenz-um,18,1720,Wie geht Bremen mit Menschen mit Demenz um?,major,2015-01-27,Bremen,CDU,,Senat
34358,https://kleineanfragen.de/bremen/18/1712-entwicklung-der-aufforderungen-zur-mietsenkung-im-land-bremen,18,1712,Entwicklung der Aufforderungen zur Mietsenkung im Land Bremen,minor,2015-01-20,Bremen,Die Linke,Kristina Vogt;Claudia Bernhard,Senat
34359,https://kleineanfragen.de/bremen/18/1711-nachhaltigkeit-der-bremer-trinkwassergewinnung,18,1711,Nachhaltigkeit der Bremer Trinkwassergewinnung,minor,2015-01-20,Bremen,Die Grünen,Matthias Güldner,Senat
34360,https://kleineanfragen.de/bremen/18/1710-altersarmut-in-bremen-und-bremerhaven,18,1710,Altersarmut in Bremen und Bremerhaven,major,2015-01-20,Bremen,Die Linke,,Senat
34361,https://kleineanfragen.de/bremen/18/1705-aufstellung-der-bremischen-finanzaemter,18,1705,Aufstellung der bremischen Finanzämter,minor,2015-01-13,Bremen,CDU,Thomas Röwekamp;Wilhelm Hinners;Carl Kau,Senat
34362,https://kleineanfragen.de/bremen/18/1704-betreuung-von-it-verwaltungsarbeitsplaetzen-in-fachbehoerden-durch-dataport,18,1704,Betreuung von IT-Verwaltungsarbeitsplätzen in Fachbehörden durch Dataport,minor,2015-01-13,Bremen,SPD,Björn Tschöpe;Max Liess;Rainer Hamann,Senat
34363,https://kleineanfragen.de/bremen/18/1703-bezahlbares-wohnen-fuer-einkommensaermere-menschen-sicherstellen,18,1703,Bezahlbares Wohnen für einkommensärmere Menschen sicherstellen,major,2015-01-13,Bremen,SPD,,Senat
34364,https://kleineanfragen.de/bremen/18/1702-die-zukunft-der-dualen-ausbildung-im-land-bremen,18,1702,Die Zukunft der dualen Ausbildung im Land Bremen,major,2015-01-13,Bremen,CDU,,Senat
34365,https://kleineanfragen.de/bremen/18/1696-versorgung-von-wohnungslosen-mit-wohnraum,18,1696,Versorgung von Wohnungslosen mit Wohnraum,minor,2015-01-06,Bremen,Die Linke,Kristina Vogt;Claudia Bernhard,Senat
34366,https://kleineanfragen.de/bremen/18/1695-sportgrossveranstaltungen-im-land-bremen,18,1695,Sportgroßveranstaltungen im Land Bremen,minor,2015-01-06,Bremen,CDU,Thomas Röwekamp;Silvia Neumeyer;Wilhelm Hinners;Erwin Knäpper,Senat
34367,https://kleineanfragen.de/bremen/18/1694-einsatzstunden-der-bereitschaftspolizei-bremen,18,1694,Einsatzstunden der Bereitschaftspolizei Bremen,minor,2015-01-06,Bremen,CDU,Thomas Röwekamp;Silvia Neumeyer;Wilhelm Hinners;Erwin Knäpper,Senat
34368,https://kleineanfragen.de/bremen/18/1684-internetzugang-fuer-fluechtlinge-in-bremen-und-bremerhaven,18,1684,Internetzugang für Flüchtlinge in Bremen und Bremerhaven,minor,2014-12-16,Bremen,CDU,Thomas Röwekamp;Silvia Neumeyer;Sigrid Grönert,Senat
34369,https://kleineanfragen.de/bremen/18/1683-das-schulische-uebergangssystem-im-land-bremen-stand-und-weitere-planungen,18,1683,Das schulische Übergangssystem im Land Bremen: Stand und weitere Planungen,minor,2014-12-16,Bremen,Die Grünen,Matthias Güldner,Senat
34370,https://kleineanfragen.de/bremen/18/640-s-versorgungslage-und-nutzung-der-bremer-baeder,18,640 S,Versorgungslage und Nutzung der Bremer Bäder,minor,2014-12-09,Bremen,Die Linke,Kristina Vogt;Cindi Tuncel,Senat
34371,https://kleineanfragen.de/bremen/18/1664-hydranten-im-land-bremen,18,1664,Hydranten im Land Bremen,minor,2014-12-09,Bremen,CDU,Thomas Röwekamp;Silvia Neumeyer;Thomas vom Bruch,Senat
34372,https://kleineanfragen.de/bremen/18/1663-die-meere-gemeinsam-schuetzen,18,1663,Die Meere gemeinsam schützen!,major,2014-12-09,Bremen,Die Grünen,,Senat
34373,https://kleineanfragen.de/bremen/18/1658-verkauf-von-kunstgegenstaenden-im-land-bremen,18,1658,Verkauf von Kunstgegenständen im Land Bremen,minor,2014-12-02,Bremen,CDU,Thomas Röwekamp;Carl Kau;Claas Rohmeyer,Senat
34374,https://kleineanfragen.de/bremen/18/1649-personenbezogene-hinweise-in-polizeilichen-datenbanken,18,1649,Personenbezogene Hinweise in polizeilichen Datenbanken,minor,2014-11-25,Bremen,Die Linke,Kristina Vogt,Senat
34375,https://kleineanfragen.de/bremen/18/1648-ganztagsschulen-im-land-bremen-ausbaustand-qualitaet-und-weiterentwicklung-des-ganztags,18,1648,"Ganztagsschulen im Land Bremen: Ausbaustand, Qualität und Weiterentwicklung des Ganztags",major,2014-11-25,Bremen,SPD;Die Grünen,,Senat
34376,https://kleineanfragen.de/bremen/18/632-s-standortdebatte-weserburg,18,632 S,Standortdebatte Weserburg,minor,2014-11-18,Bremen,Die Linke,Kristina Vogt;Peter Erlanson,Senat
34377,https://kleineanfragen.de/bremen/18/1641-wie-ist-bremen-gegen-ebola-geruestet,18,1641,Wie ist Bremen gegen Ebola gerüstet?,minor,2014-11-18,Bremen,CDU,Thomas Röwekamp;Silvia Neumeyer;Rainer Bensch,Senat
34378,https://kleineanfragen.de/bremen/18/1640-verbleib-der-vermissten-nigerianischen-fussballspielerinnen,18,1640,Verbleib der vermissten nigerianischen Fußballspielerinnen,minor,2014-11-18,Bremen,CDU,Thomas Röwekamp;Silvia Neumeyer;Sigrid Grönert,Senat
34379,https://kleineanfragen.de/bremen/18/1622-frauenanteil-in-den-feuerwehren-des-landes-bremen,18,1622,Frauenanteil in den Feuerwehren des Landes Bremen,minor,2014-11-11,Bremen,CDU,Thomas Röwekamp;Thomas vom Bruch,Senat
34380,https://kleineanfragen.de/bremen/18/1621-praeventive-strategien-gegen-dschihadistische-rekrutierungsversuche,18,1621,Präventive Strategien gegen dschihadistische Rekrutierungsversuche,minor,2014-11-11,Bremen,Die Linke,Kristina Vogt;Cindi Tuncel,Senat
34381,https://kleineanfragen.de/bremen/18/1620-entwicklung-einer-weiterbildungsstrategie-fuer-das-land-bremen,18,1620,Entwicklung einer Weiterbildungsstrategie für das Land Bremen,minor,2014-11-11,Bremen,Die Grünen,Matthias Güldner,Senat
34382,https://kleineanfragen.de/bremen/18/1619-uebergaenge-und-pruefungen-an-oberschulen-und-gymnasien,18,1619,Übergänge und Prüfungen an Oberschulen und Gymnasien,major,2014-11-11,Bremen,Die Linke,,Senat
34383,https://kleineanfragen.de/bremen/18/1618-auswirkungen-der-freihandelsabkommen-ttip-ceta-und-tisa-auf-das-land-bremen,18,1618,"Auswirkungen der Freihandelsabkommen TTIP, CETA und TiSA auf das Land Bremen",major,2014-11-11,Bremen,Die Linke,,Senat
34384,https://kleineanfragen.de/bremen/18/1614-friedensmahnwachen-und-die-reichsbuergerbewegung-im-land-bremen,18,1614,Friedensmahnwachen und die Reichsbürgerbewegung im Land Bremen,minor,2014-11-04,Bremen,CDU,Thomas Röwekamp;Wilhelm Hinners,Senat
34385,https://kleineanfragen.de/bremen/18/1613-perspektive-der-abfallwirtschaft-in-bremen,18,1613,Perspektive der Abfallwirtschaft in Bremen,minor,2014-11-04,Bremen,CDU,Thomas Röwekamp;Frank Imhoff,Senat
34386,https://kleineanfragen.de/bremen/18/1612-wie-weiter-mit-dem-gesundheitlichen-versorgungsauftrag-und-der-neonatologie-in-bremerhaven,18,1612,Wie weiter mit dem gesundheitlichen Versorgungsauftrag und der Neonatologie in Bremerhaven?,minor,2014-11-04,Bremen,Die Linke,Kristina Vogt;Peter Erlanson,Senat
34387,https://kleineanfragen.de/bremen/18/1611-e-shisha-eine-gefahr-fuer-kinder-und-jugendliche-im-land-bremen,18,1611,E-Shisha -- eine Gefahr für Kinder und Jugendliche im Land Bremen,minor,2014-11-04,Bremen,CDU,Thomas Röwekamp;Thomas vom Bruch,Senat
34388,https://kleineanfragen.de/bremen/18/1610-foerderung-von-wohnungen-in-schlechtem-zustand-durch-zahlung-von-kosten-der-unterkunft,18,1610,Förderung von Wohnungen in schlechtem Zustand durch Zahlung von Kosten der Unterkunft?,minor,2014-11-04,Bremen,CDU,Thomas Röwekamp;Thomas vom Bruch,Senat
34389,https://kleineanfragen.de/bremen/18/1609-oeffentlich-zugaengliche-defibrillatoren-retten-leben,18,1609,Öffentlich zugängliche Defibrillatoren retten Leben!,major,2014-11-04,Bremen,CDU,,Senat
34390,https://kleineanfragen.de/bremen/18/1608-neue-perspektiven-der-verhinderung-von-jugendkriminalitaet,18,1608,Neue Perspektiven der Verhinderung von Jugendkriminalität,major,2014-11-04,Bremen,CDU,,Senat
34391,https://kleineanfragen.de/bremen/18/634-s-kunst-im-oeffentlichen-raum-und-kunst-am-bau-sind-stadtentwicklung,18,634 S,Kunst im öffentlichen Raum und Kunst am Bau sind Stadtentwicklung,minor,2014-10-21,Bremen,Die Grünen,Matthias Güldner,Senat
34392,https://kleineanfragen.de/bremen/18/1584-sicherstellung-der-versorgung-durch-therapeutische-gesundheitsfachberufe,18,1584,Sicherstellung der Versorgung durch therapeutische Gesundheitsfachberufe,minor,2014-10-14,Bremen,Die Grünen,Matthias Güldner,Senat
34393,https://kleineanfragen.de/bremen/18/1583-fortfuehrung-der-arbeit-der-serviceagentur-ganztaegig-lernen-in-bremen,18,1583,"Fortführung der Arbeit der Serviceagentur ""Ganztägig lernen"" in Bremen?",minor,2014-10-14,Bremen,Die Grünen,Matthias Güldner,Senat
34394,https://kleineanfragen.de/bremen/18/1576-fuhrpark-der-polizei-bremen-und-der-ortspolizeibehoerde-bremerhaven,18,1576,Fuhrpark der Polizei Bremen und der Ortspolizeibehörde Bremerhaven,minor,2014-10-07,Bremen,CDU,Thomas Röwekamp;Silvia Neumeyer;Erwin Knäpper;Wilhelm Hinners,Senat
34395,https://kleineanfragen.de/bremen/18/1575-folgen-der-verschleppten-klinikreform-in-bremerhaven-offenlegen,18,1575,Folgen der verschleppten Klinikreform in Bremerhaven offenlegen!,major,2014-10-07,Bremen,CDU,,Senat
34396,https://kleineanfragen.de/bremen/18/1574-sanierungsstaus-in-oeffentlichen-gebaeuden-und-infrastruktur,18,1574,Sanierungsstaus in öffentlichen Gebäuden und Infrastruktur,major,2014-10-07,Bremen,Die Linke,,Senat
34397,https://kleineanfragen.de/bremen/18/1573-klimawandel-herausforderungen-und-chancen-fuer-bremerhaven-und-bremen,18,1573,Klimawandel: Herausforderungen und Chancen für Bremerhaven und Bremen,major,2014-10-07,Bremen,SPD;Die Grünen,,Senat
34398,https://kleineanfragen.de/bremen/18/1565-auswirkungen-eines-freihandelsabkommens-zwischen-der-europaeischen-union-und-kanada-ceta,18,1565,Auswirkungen eines Freihandelsabkommens zwischen der Europäischen Union und Kanada (CETA),minor,2014-09-30,Bremen,Die Grünen,Matthias Güldner,Senat
34399,https://kleineanfragen.de/bremen/18/1564-gewaehrleistung-einer-fairen-pruefung-von-asylgesuchen-durch-angemessene-und-bedarfsgerechte-asylverfahrensberatung,18,1564,Gewährleistung einer fairen Prüfung von Asylgesuchen durch angemessene und bedarfsgerechte Asylverfahrensberatung,minor,2014-09-30,Bremen,Die Linke,Kristina Vogt,Senat
34400,https://kleineanfragen.de/bremen/18/1550-bremische-strategie-zum-umgang-mit-risiken-der-erdoelversorgung-und-steigenden-oelpreisen,18,1550,Bremische Strategie zum Umgang mit Risiken der Erdölversorgung und steigenden Ölpreisen,major,2014-09-16,Bremen,SPD;Die Grünen,,Senat
34401,https://kleineanfragen.de/bremen/18/611-s-zuverlaessigkeitspruefung-im-bewachungsgewerbe-durch-das-stadtamt,18,611 S,Zuverlässigkeitsprüfung im Bewachungsgewerbe durch das Stadtamt,minor,2014-09-09,Bremen,Die Linke,Kristina Vogt,Senat
34402,https://kleineanfragen.de/bremen/18/1541-aktuelle-entwicklungen-der-drogenpolitik-in-bremen,18,1541,Aktuelle Entwicklungen der Drogenpolitik in Bremen,major,2014-09-09,Bremen,Die Linke,,Senat
34403,https://kleineanfragen.de/bremen/18/1540-situation-der-familienhebammen-im-land-bremen,18,1540,Situation der Familienhebammen im Land Bremen,major,2014-09-09,Bremen,CDU,,Senat
34404,https://kleineanfragen.de/bremen/18/608-s-bescheide-der-entsorgung-kommunal-nachvollziehbar-gestalten,18,608 S,"Bescheide der ""Entsorgung Kommunal"" nachvollziehbar gestalten",minor,2014-09-02,Bremen,SPD,Björn Tschöpe;Karin Garling;Andreas Kottisch;Sarah Ryglewski,Senat
34405,https://kleineanfragen.de/bremen/18/607-s-staedtische-entwicklung-durch-kulturunternehmungen-in-zwischennutzungen,18,607 S,Städtische Entwicklung durch Kulturunternehmungen in Zwischennutzungen,minor,2014-09-02,Bremen,Die Grünen,Matthias Güldner,Senat
34406,https://kleineanfragen.de/bremen/18/1537-gute-pflege-braucht-gutes-personal,18,1537,Gute Pflege braucht gutes Personal,minor,2014-09-02,Bremen,Die Linke,Kristina Vogt;Peter Erlanson,Senat
34407,https://kleineanfragen.de/bremen/18/1536-kontodatenabfrage-durch-behoerden,18,1536,Kontodatenabfrage durch Behörden,minor,2014-09-02,Bremen,SPD,Björn Tschöpe;Rainer Hamann,Senat
34408,https://kleineanfragen.de/bremen/18/1535-wassersperren-fuer-mieter-zukuenftig-vermeiden,18,1535,Wassersperren für Mieter zukünftig vermeiden,minor,2014-09-02,Bremen,CDU,Thomas Röwekamp;Silvia Neumeyer;Sigrid Grönert,Senat
34409,https://kleineanfragen.de/bremen/18/1534-gesundheitsversorgung-von-eingewanderten-in-bremen,18,1534,Gesundheitsversorgung von Eingewanderten in Bremen,major,2014-09-02,Bremen,Die Linke,,Senat
34410,https://kleineanfragen.de/bremen/18/605-s-berufswahlmoeglichkeiten-fuer-jugendliche-fluechtlinge-ausweiten,18,605 S,Berufswahlmöglichkeiten für jugendliche Flüchtlinge ausweiten!,major,2014-08-26,Bremen,CDU,,Senat
34411,https://kleineanfragen.de/bremen/18/1530-gesundheitsfoerderung-im-oeffentlichen-dienst-fitness-studio-oder-sportverein,18,1530,Gesundheitsförderung im öffentlichen Dienst: Fitness-Studio oder Sportverein?,minor,2014-08-26,Bremen,SPD,Björn Tschöpe;Petra Krümpfer;Ingelore Rosenkötter,Senat
34412,https://kleineanfragen.de/bremen/18/1529-kosten-der-anschaffung-und-lagerung-von-grippemitteln,18,1529,Kosten der Anschaffung und Lagerung von Grippemitteln,minor,2014-08-26,Bremen,Die Linke,Kristina Vogt;Peter Erlanson,Senat
34413,https://kleineanfragen.de/bremen/18/1528-kraftfahrzeuge-als-datensammler,18,1528,Kraftfahrzeuge als Datensammler,minor,2014-08-26,Bremen,SPD,Björn Tschöpe;Emin Şükrü Şenkal;Rainer Hamann;Wolfgang Jägers,Senat
34414,https://kleineanfragen.de/bremen/18/1527-berufskrankheiten-bei-frauen,18,1527,Berufskrankheiten bei Frauen,minor,2014-08-26,Bremen,SPD,Björn Tschöpe;Winfried Brumma;Dieter Reinken;Sybille Böschen,Senat
34415,https://kleineanfragen.de/bremen/18/1526-kita-besuch-von-kindern-im-drogenumfeld,18,1526,Kita-Besuch von Kindern im Drogenumfeld,minor,2014-08-26,Bremen,CDU,Thomas Röwekamp;Silvia Neumeyer;Sandra Ahrens,Senat
34416,https://kleineanfragen.de/bremen/18/604-s-zustand-und-betrieb-der-bremer-baeder,18,604 S,Zustand und Betrieb der Bremer Bäder,major,2014-08-12,Bremen,CDU,,Senat
34417,https://kleineanfragen.de/bremen/18/603-s-profile-und-umberatungen-bei-der-anwahl-zur-gymnasialen-oberstufe,18,603 S,"Profile und ""Umberatungen"" bei der Anwahl zur gymnasialen Oberstufe",major,2014-08-12,Bremen,Die Linke,,Senat
34418,https://kleineanfragen.de/bremen/18/1524-finanzierung-medizinisch-therapeutischer-leistungen-in-der-fruehfoerderung,18,1524,Finanzierung medizinisch-therapeutischer Leistungen in der Frühförderung,minor,2014-08-12,Bremen,Die Grünen,Matthias Güldner,Senat
34419,https://kleineanfragen.de/bremen/18/1523-atomtransporte-durch-das-land-bremen-seit-dem-30-juni-2013,18,1523,Atomtransporte durch das Land Bremen seit dem 30. Juni 2013,minor,2014-08-12,Bremen,Die Linke,Kristina Vogt;Klaus-Rainer Rupp,Senat
34420,https://kleineanfragen.de/bremen/18/1522-mehr-einbuergerungen-im-land-bremen,18,1522,Mehr Einbürgerungen im Land Bremen,major,2014-08-12,Bremen,Die Grünen,,Senat
34421,https://kleineanfragen.de/bremen/18/1426-bologna-in-bremen-bilanz-und-reformbedarf,18,1426,Bologna in Bremen: Bilanz und Reformbedarf,major,2014-08-06,Bremen,CDU,,Senat
34422,https://kleineanfragen.de/bremen/18/602-s-marketing-fuer-freimarkt-osterwiese-und-den-weihnachtsmarkt,18,602 S,"Marketing für Freimarkt, Osterwiese und den Weihnachtsmarkt",minor,2014-08-05,Bremen,SPD,Björn Tschöpe;Emin Şükrü Şenkal;Manfred Oppermann;Andreas Kottisch,Senat
34423,https://kleineanfragen.de/bremen/18/1511-berufsbildungsexport-als-beitrag-zur-staerkung-des-wirtschaftsstandorts-bremen,18,1511,Berufsbildungsexport als Beitrag zur Stärkung des Wirtschaftsstandorts Bremen,minor,2014-07-29,Bremen,SPD,Björn Tschöpe;Dieter Reinken;Andreas Kottisch,Senat
34424,https://kleineanfragen.de/bremen/18/1510-ausbildung-paedagogischer-fachkraefte-im-land-bremen,18,1510,Ausbildung pädagogischer Fachkräfte im Land Bremen,major,2014-07-29,Bremen,SPD;Die Grünen,,Senat
